response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.8929,0.0129,0.0005,0.0030,2.8767,0.0002,200,0.0088
2.8929,0.0130,0.0005,0.0030,2.8767,0.0001,200,0.0088
2.8928,0.0117,0.0005,0.0029,2.8769,0.0001,200,0.0089
2.8918,0.0006,0.0003,0.0008,2.8903,0.0001,200,0.0100
2.8929,0.0119,0.0004,0.0031,2.8768,0.0001,200,0.0089
2.8919,0.0119,0.0003,0.0032,2.8768,0.0000,200,0.0100
2.8937,0.0118,0.0004,0.0031,2.8770,0.0001,200,0.0082
2.8948,0.0007,0.0001,0.0010,2.8912,0.0001,200,0.0082
2.8949,0.0005,0.0000,0.0009,2.8915,0.0000,200,0.0082
2.8942,0.0006,0.0000,0.0010,2.8914,0.0000,200,0.0089
3.3125,0.0114,0.0009,0.0027,3.2983,0.0001,200,0.0102
3.3148,0.0108,0.0000,0.0028,3.3012,0.0001,200,0.0109
3.3490,0.0115,0.0003,0.0030,3.3344,0.0001,200,0.0103
3.3515,0.0139,0.0029,0.0028,3.3347,0.0000,200,0.0078
3.3902,0.0109,0.0000,0.0028,3.3765,0.0000,200,0.0108
3.3981,0.0115,0.0002,0.0029,3.3824,0.0000,200,0.0089
3.4292,0.0137,0.0029,0.0027,3.4126,0.0000,200,0.0078
3.4341,0.0106,0.0000,0.0027,3.4207,0.0000,200,0.0110
3.4769,0.0110,0.0000,0.0029,3.4630,0.0001,200,0.0108
3.4872,0.0128,0.0009,0.0026,3.4710,0.0001,200,0.0082
3.7466,0.0184,0.0011,0.0001,3.7280,0.0001,200,0.0116
3.7857,0.0119,0.0001,0.0031,3.7696,0.0001,200,0.0090
3.8037,0.0024,0.0002,0.0009,3.8003,0.0001,200,0.0082
3.8042,0.0007,0.0002,0.0009,3.8025,0.0001,200,0.0100
3.9011,0.0118,0.0004,0.0030,3.8851,0.0001,200,0.0089
3.9137,0.0193,0.0016,0.0001,3.8943,0.0001,200,0.0110
3.9167,0.0130,0.0003,0.0031,3.8999,0.0001,200,0.0082
3.9986,0.0118,0.0004,0.0031,3.9836,0.0001,200,0.0101
4.0060,0.0118,0.0004,0.0030,3.9911,0.0001,200,0.0101
4.0475,0.0114,0.0001,0.0030,4.0330,0.0001,200,0.0104
4.1822,0.0118,0.0005,0.0030,4.1674,0.0001,200,0.0100
4.3293,0.0117,0.0007,0.0029,4.3135,0.0001,200,0.0089
4.3550,0.0115,0.0002,0.0029,4.3384,0.0001,200,0.0082
4.4003,0.0112,0.0003,0.0028,4.3861,0.0001,200,0.0105
4.4702,0.0138,0.0029,0.0028,4.4535,0.0001,200,0.0078
4.4739,0.0116,0.0000,0.0031,4.4570,0.0001,200,0.0082
4.5107,0.0114,0.0003,0.0028,4.4964,0.0001,200,0.0103
4.5443,0.0172,0.0001,0.0001,4.5269,0.0001,200,0.0127
4.5728,0.0138,0.0030,0.0028,4.5561,0.0001,200,0.0078
4.6126,0.0137,0.0030,0.0027,4.5960,0.0001,200,0.0078
4.6228,0.0165,0.0033,0.0001,4.6061,0.0001,200,0.0101
4.8784,0.0189,0.0038,0.0002,4.8590,0.0001,200,0.0089
4.8906,0.0136,0.0030,0.0027,4.8742,0.0001,200,0.0080
4.8907,0.0147,0.0047,0.0010,4.8744,0.0001,200,0.0089
4.9159,0.0134,0.0029,0.0027,4.8997,0.0001,200,0.0082
4.9618,0.0188,0.0014,0.0001,4.9428,0.0001,200,0.0113
5.0108,0.0142,0.0009,0.0001,4.9964,0.0001,200,0.0124
5.0158,0.0208,0.0036,0.0000,4.9948,0.0001,200,0.0091
5.0922,0.0176,0.0000,0.0000,5.0744,0.0001,200,0.0126
5.1385,0.0114,0.0009,0.0026,5.1244,0.0001,200,0.0102
5.2059,0.0122,0.0035,0.0013,5.1918,0.0001,200,0.0082
5.3273,0.0199,0.0010,0.0000,5.3072,0.0001,200,0.0114
5.3669,0.0108,0.0019,0.0015,5.3525,0.0001,200,0.0081
5.4139,0.0185,0.0015,0.0001,5.3952,0.0001,200,0.0113
5.4512,0.0150,0.0000,0.0002,5.4359,0.0001,200,0.0130
5.4841,0.0171,0.0041,0.0002,5.4655,0.0001,200,0.0082
5.4948,0.0098,0.0012,0.0013,5.4836,0.0001,200,0.0110
5.5283,0.0131,0.0000,0.0002,5.5150,0.0000,200,0.0133
5.6348,0.0158,0.0008,0.0001,5.6187,0.0001,200,0.0122
5.6469,0.0098,0.0010,0.0015,5.6355,0.0001,200,0.0111
5.7570,0.0128,0.0034,0.0015,5.7426,0.0001,200,0.0082
5.7628,0.0180,0.0010,0.0001,5.7446,0.0001,200,0.0118
5.9289,0.0109,0.0018,0.0017,5.9163,0.0001,200,0.0102
5.9488,0.0108,0.0010,0.0017,5.9341,0.0001,200,0.0082
5.9649,0.0121,0.0035,0.0013,5.9509,0.0001,200,0.0082
5.9651,0.0185,0.0008,0.0002,5.9454,0.0001,200,0.0090
5.9698,0.0163,0.0033,0.0001,5.9521,0.0001,200,0.0090
6.0422,0.0184,0.0015,0.0000,6.0236,0.0001,200,0.0113
6.1317,0.0156,0.0009,0.0002,6.1158,0.0001,200,0.0121
6.2064,0.0096,0.0011,0.0013,6.1954,0.0001,200,0.0112
6.2887,0.0124,0.0034,0.0017,6.2741,0.0001,200,0.0082
6.3438,0.0139,0.0009,0.0001,6.3296,0.0001,200,0.0125
6.4001,0.0203,0.0036,0.0002,6.3793,0.0001,200,0.0090
6.4268,0.0098,0.0010,0.0014,6.4155,0.0001,200,0.0111
6.4402,0.0086,0.0000,0.0013,6.4303,0.0001,200,0.0122
6.4925,0.0171,0.0041,0.0001,6.4741,0.0001,200,0.0082
6.5017,0.0099,0.0009,0.0017,6.4900,0.0001,200,0.0111
6.5187,0.0185,0.0038,0.0002,6.4989,0.0001,200,0.0081
6.6243,0.0126,0.0034,0.0014,6.6101,0.0001,200,0.0083
6.6718,0.0181,0.0015,0.0001,6.6534,0.0001,200,0.0113
6.7696,0.0163,0.0033,0.0001,6.7531,0.0001,200,0.0101
6.8238,0.0096,0.0011,0.0012,6.8129,0.0001,200,0.0112
6.8768,0.0130,0.0000,0.0001,6.8637,0.0001,200,0.0134
6.9554,0.0156,0.0010,0.0002,6.9395,0.0001,200,0.0121
6.9778,0.0120,0.0035,0.0012,6.9638,0.0001,200,0.0081
7.0040,0.0146,0.0000,0.0002,6.9891,0.0001,200,0.0131
7.0126,0.0101,0.0011,0.0017,7.0008,0.0001,200,0.0109
7.0197,0.0099,0.0012,0.0014,7.0082,0.0001,200,0.0110
7.1491,0.0168,0.0042,0.0002,7.1317,0.0001,200,0.0089
7.2215,0.0176,0.0010,0.0001,7.2037,0.0001,200,0.0118
7.2371,0.0090,0.0000,0.0016,7.2263,0.0001,200,0.0120
7.2780,0.0088,0.0000,0.0014,7.2677,0.0001,200,0.0121
7.3866,0.0085,0.0000,0.0012,7.3768,0.0001,200,0.0123
7.4296,0.0165,0.0000,0.0001,7.4129,0.0001,200,0.0128
7.4529,0.0152,0.0010,0.0002,7.4373,0.0001,200,0.0121
7.5727,0.0108,0.0019,0.0016,7.5602,0.0001,200,0.0102
7.5930,0.0096,0.0012,0.0012,7.5821,0.0001,200,0.0112
7.6028,0.0168,0.0042,0.0002,7.5857,0.0001,200,0.0093
7.7089,0.0122,0.0035,0.0014,7.6948,0.0000,200,0.0081
7.7681,0.0201,0.0037,0.0001,7.7476,0.0001,200,0.0089
7.7785,0.0098,0.0010,0.0014,7.7673,0.0000,200,0.0111
7.8108,0.0179,0.0016,0.0001,7.7928,0.0000,200,0.0113
7.8652,0.0160,0.0034,0.0002,7.8489,0.0001,200,0.0101
7.8927,0.0128,0.0000,0.0001,7.8797,0.0001,200,0.0135
7.9443,0.0185,0.0038,0.0001,7.9254,0.0001,200,0.0090
8.1049,0.0099,0.0009,0.0016,8.0934,0.0000,200,0.0111
8.1061,0.0174,0.0032,0.0002,8.0885,0.0000,200,0.0100
8.1048,0.0093,0.0009,0.0012,8.0943,0.0000,200,0.0114
8.2331,0.0160,0.0034,0.0001,8.2169,0.0001,200,0.0101
8.3011,0.0087,0.0000,0.0014,8.2909,0.0001,200,0.0122
8.3333,0.0181,0.0039,0.0002,8.3139,0.0001,200,0.0082
8.3583,0.0124,0.0034,0.0016,8.3438,0.0001,200,0.0082
8.3783,0.0225,0.0034,0.0000,8.3555,0.0001,200,0.0088
8.3874,0.0169,0.0007,0.0001,8.3702,0.0001,200,0.0122
8.4846,0.0160,0.0035,0.0001,8.4664,0.0001,200,0.0082
8.5106,0.0099,0.0012,0.0013,8.4993,0.0001,200,0.0110
8.5367,0.0168,0.0042,0.0001,8.5193,0.0001,200,0.0090
8.6613,0.0202,0.0038,0.0001,8.6403,0.0001,200,0.0082
8.6787,0.0125,0.0000,0.0001,8.6660,0.0001,200,0.0135
8.7130,0.0167,0.0043,0.0001,8.6949,0.0001,200,0.0082
8.8598,0.0151,0.0011,0.0001,8.8445,0.0001,200,0.0121
8.8951,0.0175,0.0016,0.0002,8.8773,0.0001,200,0.0113
8.9068,0.0141,0.0000,0.0001,8.8924,0.0001,200,0.0131
8.9327,0.0147,0.0024,0.0002,8.9177,0.0001,200,0.0112
8.9661,0.0089,0.0000,0.0016,8.9554,0.0001,200,0.0120
9.0344,0.0202,0.0012,0.0000,9.0140,0.0001,200,0.0112
9.1249,0.0100,0.0011,0.0015,9.1132,0.0001,200,0.0110
9.1236,0.0123,0.0000,0.0002,9.1111,0.0001,200,0.0136
9.1671,0.0134,0.0030,0.0026,9.1510,0.0001,200,0.0081
9.2036,0.0162,0.0001,0.0001,9.1873,0.0001,200,0.0128
9.3899,0.0110,0.0007,0.0026,9.3763,0.0001,200,0.0106
9.3941,0.0171,0.0032,0.0002,9.3750,0.0001,200,0.0082
9.3992,0.0112,0.0007,0.0025,9.3854,0.0001,200,0.0103
9.4583,0.0138,0.0000,0.0002,9.4442,0.0001,200,0.0132
9.5098,0.0133,0.0030,0.0024,9.4935,0.0001,200,0.0078
9.5399,0.0126,0.0008,0.0024,9.5241,0.0001,200,0.0082
9.5426,0.0135,0.0030,0.0025,9.5265,0.0001,200,0.0081
9.6463,0.0134,0.0030,0.0025,9.6301,0.0001,200,0.0079
9.7100,0.0131,0.0030,0.0024,9.6941,0.0001,200,0.0082
9.7199,0.0112,0.0010,0.0025,9.7062,0.0001,200,0.0103
9.8221,0.0166,0.0007,0.0001,9.8052,0.0001,200,0.0122
9.8296,0.0134,0.0029,0.0026,9.8134,0.0001,200,0.0082
9.8358,0.0102,0.0000,0.0024,9.8231,0.0001,200,0.0113
9.9270,0.0109,0.0009,0.0024,9.9136,0.0001,200,0.0106
10.0215,0.0103,0.0000,0.0025,10.0087,0.0001,200,0.0112
10.0529,0.0104,0.0000,0.0026,10.0398,0.0001,200,0.0112
10.0819,0.0109,0.0009,0.0023,10.0686,0.0001,200,0.0106
10.1200,0.0130,0.0031,0.0023,10.1044,0.0000,200,0.0082
10.1191,0.0104,0.0000,0.0026,10.1061,0.0000,200,0.0111
10.2661,0.0097,0.0000,0.0022,10.2541,0.0001,200,0.0116
10.2821,0.0130,0.0031,0.0023,10.2666,0.0001,200,0.0082
10.3307,0.0099,0.0000,0.0023,10.3185,0.0001,200,0.0115
10.3396,0.0130,0.0031,0.0023,10.3240,0.0001,200,0.0081
10.3722,0.0128,0.0031,0.0022,10.3567,0.0001,200,0.0081
10.5108,0.0111,0.0011,0.0021,10.4976,0.0001,200,0.0102
10.5194,0.0196,0.0037,0.0001,10.4986,0.0001,200,0.0082
10.5778,0.0102,0.0007,0.0021,10.5654,0.0000,200,0.0110
10.6266,0.0096,0.0000,0.0021,10.6148,0.0000,200,0.0117
10.6747,0.0104,0.0009,0.0021,10.6622,0.0001,200,0.0108
10.6986,0.0095,0.0000,0.0020,10.6869,0.0001,200,0.0117
10.7592,0.0128,0.0032,0.0020,10.7440,0.0001,200,0.0081
10.7867,0.0104,0.0010,0.0020,10.7742,0.0001,200,0.0108
10.8582,0.0110,0.0017,0.0019,10.8451,0.0001,200,0.0101
10.9218,0.0103,0.0009,0.0020,10.9094,0.0001,200,0.0109
11.0243,0.0127,0.0033,0.0019,11.0092,0.0001,200,0.0082
11.0338,0.0110,0.0017,0.0019,11.0208,0.0001,200,0.0102
11.0775,0.0102,0.0010,0.0018,11.0654,0.0001,200,0.0109
11.1037,0.0094,0.0001,0.0019,11.0923,0.0001,200,0.0118
11.2170,0.0097,0.0011,0.0013,11.2059,0.0001,200,0.0111
11.2255,0.0103,0.0010,0.0018,11.2133,0.0001,200,0.0108
11.2445,0.0109,0.0018,0.0018,11.2304,0.0001,200,0.0089
11.2626,0.0125,0.0033,0.0017,11.2478,0.0001,200,0.0082
11.4080,0.0169,0.0032,0.0001,11.3909,0.0001,200,0.0101
11.4444,0.0188,0.0000,0.0000,11.4254,0.0001,200,0.0123
11.4757,0.0192,0.0009,0.0001,11.4563,0.0001,200,0.0116
11.5221,0.0185,0.0000,0.0000,11.5034,0.0002,200,0.0125
11.5754,0.0213,0.0034,0.0004,11.5534,0.0001,200,0.0089
11.6152,0.0137,0.0000,0.0001,11.6013,0.0001,200,0.0132
11.6511,0.0164,0.0044,0.0001,11.6340,0.0001,200,0.0089
11.6716,0.0176,0.0040,0.0000,11.6535,0.0001,200,0.0089
11.7191,0.0193,0.0037,0.0001,11.6994,0.0001,200,0.0089
11.7428,0.0181,0.0031,0.0002,11.7233,0.0001,200,0.0089
11.9323,0.0118,0.0000,0.0002,11.9202,0.0001,200,0.0138
11.9610,0.0134,0.0000,0.0002,11.9474,0.0001,200,0.0133
11.9826,0.0166,0.0032,0.0002,11.9645,0.0001,200,0.0088
12.0079,0.0174,0.0040,0.0001,11.9892,0.0001,200,0.0082
12.0875,0.0132,0.0021,0.0001,12.0740,0.0001,200,0.0119
12.1503,0.0163,0.0045,0.0001,12.1326,0.0001,200,0.0082
12.1592,0.0116,0.0000,0.0000,12.1475,0.0001,200,0.0139
12.1838,0.0136,0.0025,0.0002,12.1699,0.0001,200,0.0115
12.2540,0.0144,0.0032,0.0001,12.2394,0.0001,200,0.0108
12.3373,0.0158,0.0046,0.0001,12.3213,0.0001,200,0.0094
12.3894,0.0185,0.0011,0.0001,12.3707,0.0001,200,0.0116
12.5080,0.0137,0.0025,0.0002,12.4940,0.0001,200,0.0115
12.5368,0.0229,0.0033,0.0000,12.5136,0.0001,200,0.0082
12.5631,0.0161,0.0045,0.0001,12.5456,0.0001,200,0.0082
12.5936,0.0363,0.0348,0.0010,12.5561,0.0001,200,0.0121
12.6227,0.0178,0.0039,0.0002,12.6036,0.0001,200,0.0082
12.7368,0.0101,0.0000,0.0024,12.7243,0.0001,200,0.0114
12.7404,0.0100,0.0000,0.0023,12.7280,0.0001,200,0.0115
12.7493,0.0130,0.0030,0.0024,12.7336,0.0001,200,0.0082
12.8382,0.0108,0.0009,0.0022,12.8250,0.0001,200,0.0106
12.9127,0.0111,0.0010,0.0022,12.8992,0.0001,200,0.0103
13.0115,0.0107,0.0010,0.0022,12.9985,0.0001,200,0.0106
13.0113,0.0103,0.0007,0.0022,12.9987,0.0001,200,0.0110
13.0301,0.0104,0.0009,0.0021,13.0175,0.0001,200,0.0109
13.0953,0.0111,0.0016,0.0021,13.0821,0.0001,200,0.0101
13.1392,0.0127,0.0032,0.0021,13.1239,0.0001,200,0.0082
13.2453,0.0102,0.0007,0.0020,13.2329,0.0001,200,0.0110
13.2758,0.0129,0.0031,0.0021,13.2605,0.0001,200,0.0082
13.3184,0.0165,0.0043,0.0001,13.3005,0.0001,200,0.0082
13.3296,0.0103,0.0006,0.0022,13.3170,0.0001,200,0.0110
13.4532,0.0108,0.0009,0.0023,13.4399,0.0001,200,0.0106
13.4627,0.0146,0.0008,0.0001,13.4479,0.0001,200,0.0124
13.5433,0.0095,0.0001,0.0020,13.5317,0.0001,200,0.0117
13.5860,0.0146,0.0025,0.0001,13.5711,0.0001,200,0.0112
13.6466,0.0101,0.0008,0.0019,13.6344,0.0002,200,0.0110
13.6970,0.0100,0.0008,0.0018,13.6850,0.0000,200,0.0111
13.7058,0.0103,0.0009,0.0019,13.6936,0.0000,200,0.0109
13.7282,0.0126,0.0033,0.0018,13.7134,0.0000,200,0.0081
13.7762,0.0174,0.0016,0.0001,13.7587,0.0001,200,0.0113
13.8361,0.0092,0.0001,0.0018,13.8250,0.0001,200,0.0119
13.9396,0.0100,0.0008,0.0018,13.9278,0.0001,200,0.0111
14.0365,0.0102,0.0011,0.0017,14.0245,0.0001,200,0.0109
14.0635,0.0190,0.0001,0.0000,14.0444,0.0001,200,0.0123
14.1565,0.0221,0.0035,0.0000,14.1342,0.0001,200,0.0089
14.1584,0.0197,0.0010,0.0000,14.1385,0.0001,200,0.0114
14.1772,0.0222,0.0034,0.0000,14.1544,0.0001,200,0.0082
14.1946,0.0165,0.0044,0.0001,14.1774,0.0001,200,0.0088
14.2056,0.0122,0.0000,0.0001,14.1932,0.0001,200,0.0137
14.2289,0.0194,0.0010,0.0000,14.2093,0.0001,200,0.0110
14.2667,0.0146,0.0025,0.0001,14.2519,0.0001,200,0.0112
14.3418,0.0155,0.0001,0.0001,14.3261,0.0001,200,0.0129
14.5675,0.0142,0.0008,0.0002,14.5530,0.0001,200,0.0125
14.6552,0.0143,0.0025,0.0002,14.6405,0.0001,200,0.0112
14.6691,0.0162,0.0045,0.0002,14.6516,0.0001,200,0.0082
14.6828,0.0144,0.0032,0.0002,14.6681,0.0001,200,0.0108
14.6830,0.0163,0.0007,0.0002,14.6665,0.0001,200,0.0122
14.6923,0.0141,0.0024,0.0002,14.6779,0.0001,200,0.0115
14.6995,0.0160,0.0008,0.0002,14.6832,0.0001,200,0.0122
14.7206,0.0163,0.0013,0.0003,14.7038,0.0001,200,0.0118
14.8025,0.0140,0.0024,0.0001,14.7883,0.0001,200,0.0115
